Date,Maize Mar,Maize May,Maize Jul,Maize Sep,diff,Prime,Oats Mar,Oats May,Oats Jul,Oats Sep,Soybeans Mar,Soybeans May,Soybeans Jul,Soybeans Sep,Wheat Mar,Wheat May,Wheat Jul,Wheat Sep
2018-09-12,365.0,373.5,379.0,383.0,1,5.0,250.75,253.75,256.5,260.25,866.0,878.0,887.5,891.5,527.0,541.5,545.0,555.25
2018-09-13,362.75,371.25,377.5,382.5,1,5.0,246.75,249.75,252.75,256.5,859.75,872.5,882.5,887.5,517.75,533.25,538.25,549.25
2018-09-14,363.75,372.25,378.25,383.25,1,5.0,246.0,249.25,253.0,256.5,857.25,870.25,880.25,886.5,530.25,544.5,550.25,559.75
2018-09-17,360.0,368.25,374.75,380.25,3,5.0,248.0,251.0,253.75,257.25,850.5,863.75,874.0,882.0,525.25,539.25,545.5,554.5
2018-09-18,355.5,364.0,370.75,376.0,1,5.0,250.25,253.25,256.0,259.5,841.5,854.75,865.25,873.5,529.0,541.5,546.5,555.75
2018-09-19,358.0,366.5,373.0,378.5,1,5.0,253.75,256.75,259.5,263.0,857.25,870.25,880.25,886.75,540.25,551.75,555.0,564.75
2018-09-20,364.75,372.75,379.0,384.0,1,5.0,253.75,258.0,261.5,264.75,877.0,889.75,899.75,905.75,542.5,553.75,556.25,565.75
2018-09-21,369.25,377.25,383.25,387.5,1,5.0,257.75,261.25,264.75,268.25,874.25,887.5,897.75,905.5,540.75,553.0,555.75,565.5
2018-09-24,372.5,380.25,385.75,390.0,3,5.0,264.0,267.75,271.25,274.25,868.5,882.0,892.75,901.75,545.5,557.25,559.25,568.75
2018-09-25,375.75,383.5,388.75,392.5,1,5.0,261.5,265.5,269.25,272.25,872.75,886.0,897.0,905.0,539.5,551.25,552.0,562.0
2018-09-26,375.0,382.5,387.75,391.5,1,5.0,262.5,266.5,270.25,273.25,876.5,889.75,900.25,908.25,536.0,547.25,548.25,558.5
2018-09-27,376.5,384.0,389.25,392.75,1,5.25,262.0,265.25,269.75,273.25,882.0,895.25,905.25,913.25,530.75,541.25,542.25,553.0
2018-09-28,368.0,375.75,381.25,385.0,1,5.25,265.5,267.0,273.25,275.5,872.75,885.75,896.0,904.0,527.25,538.25,540.75,551.75
2018-10-01,377.75,385.25,390.25,393.75,3,5.25,267.25,268.5,270.25,273.25,884.25,897.25,907.25,914.75,528.75,541.0,544.5,556.25
2018-10-02,379.5,387.25,392.5,395.75,1,5.25,270.25,271.0,272.75,275.5,892.25,905.25,916.25,923.5,538.0,549.0,554.5,567.0
2018-10-03,376.75,384.5,389.75,393.5,1,5.25,271.0,271.25,272.0,274.75,889.0,902.25,913.0,921.0,534.75,546.0,552.25,565.0
2018-10-04,379.25,386.5,391.75,395.0,1,5.25,280.25,277.0,276.75,279.0,886.0,899.5,911.0,919.0,536.75,547.5,553.75,566.75
2018-10-05,380.0,387.0,392.25,395.5,1,5.25,279.0,273.25,273.0,275.25,894.25,907.5,919.0,926.25,540.25,550.25,555.5,568.5
2018-10-08,378.5,385.25,390.75,394.0,3,5.25,275.0,271.0,271.25,273.5,894.75,907.75,918.75,926.0,534.0,544.25,549.5,562.5
2018-10-09,376.5,383.5,389.0,392.25,1,5.25,278.25,274.5,274.0,276.0,889.25,902.5,914.0,922.0,535.25,546.25,552.0,564.5
2018-10-10,374.75,382.0,387.75,391.0,1,5.25,275.5,271.75,272.0,274.0,878.75,892.0,903.5,911.0,531.25,543.5,548.75,560.25
2018-10-11,381.25,388.5,394.0,397.0,1,5.25,277.25,276.25,275.75,277.5,885.0,898.5,910.25,917.75,529.25,541.5,548.0,560.0
2018-10-12,385.75,392.75,397.75,399.75,1,5.25,278.0,277.0,276.5,278.25,894.5,907.75,919.25,925.75,537.5,549.25,555.5,567.0
2018-10-15,390.25,397.25,402.25,403.25,3,5.25,288.5,282.5,283.0,282.25,918.0,930.75,941.5,947.0,543.75,555.25,560.25,571.25
2018-10-16,387.25,394.25,399.25,400.5,1,5.25,289.5,283.75,284.0,283.0,911.5,924.25,934.75,940.5,543.5,554.5,559.25,570.25
2018-10-17,386.5,393.5,398.5,399.5,1,5.25,283.5,282.0,283.0,282.25,912.25,925.0,935.25,940.0,538.0,549.0,554.5,565.0
2018-10-18,383.0,390.25,395.75,396.75,1,5.25,287.0,286.25,288.25,286.0,890.5,903.75,913.75,919.25,533.5,545.75,551.75,562.75
2018-10-19,379.5,387.0,392.75,394.5,1,5.25,287.0,287.75,289.75,286.75,883.5,897.0,907.5,913.25,534.25,547.0,552.75,562.5
2018-10-22,381.75,389.25,394.75,396.25,3,5.25,286.75,287.75,289.75,286.75,885.75,899.5,910.25,915.5,527.5,540.25,546.5,557.25
2018-10-23,382.5,390.0,395.75,397.5,1,5.25,288.75,291.25,293.0,288.5,884.25,898.25,909.25,915.25,529.25,542.25,548.5,559.25
2018-10-24,380.5,388.25,394.0,395.75,1,5.25,284.25,287.5,289.75,287.0,876.75,890.75,902.25,909.5,519.75,533.0,539.25,550.75
2018-10-25,373.5,381.5,387.25,389.75,1,5.25,278.25,281.25,283.5,282.75,868.0,882.0,893.75,900.5,507.75,521.0,528.25,540.25
2018-10-26,380.0,388.0,393.75,396.0,1,5.25,284.25,286.5,288.5,286.25,871.0,884.75,896.5,903.25,524.25,536.75,543.5,555.5
2018-10-29,379.25,387.25,393.0,395.25,3,5.25,280.75,283.25,285.5,284.75,865.5,879.25,891.25,898.75,526.0,538.25,544.75,556.25
2018-10-30,377.25,385.25,391.0,393.25,1,5.25,276.25,278.0,279.75,277.0,860.5,874.25,886.5,893.75,517.5,530.0,536.5,548.75
2018-10-31,375.75,383.75,389.75,391.5,1,5.25,272.75,274.0,275.5,274.75,865.0,878.75,891.25,897.75,516.0,527.5,534.0,545.75
2018-11-01,378.75,386.75,392.75,394.0,1,5.25,277.75,278.5,279.5,276.75,894.25,907.75,920.0,925.0,522.75,534.25,540.5,553.25
2018-11-02,383.25,391.25,397.0,397.75,1,5.25,277.5,280.0,280.5,277.25,900.0,913.5,925.5,929.75,524.0,535.75,542.75,554.0
2018-11-05,385.75,393.75,399.5,399.5,3,5.25,283.5,285.0,285.0,281.75,898.25,911.5,923.5,929.75,523.0,534.75,542.75,552.75
2018-11-06,385.25,393.0,398.75,399.0,1,5.25,284.5,284.0,285.0,280.25,896.5,909.75,922.0,928.25,527.25,538.25,546.25,556.5
2018-11-07,383.75,391.5,397.5,397.75,1,5.25,279.25,279.0,279.25,275.5,892.25,905.5,918.5,924.5,522.5,533.0,541.75,553.0
2018-11-08,385.25,393.25,399.25,401.0,1,5.25,283.0,282.5,283.0,279.25,892.0,905.25,918.25,925.0,519.75,530.25,539.75,551.75
2018-11-09,381.25,389.25,396.0,398.0,1,5.25,284.0,284.5,284.75,280.0,900.0,913.25,926.5,931.75,512.25,519.5,526.0,537.75
2018-11-12,382.25,390.0,397.25,399.0,3,5.25,285.0,286.25,286.0,280.75,896.75,910.0,923.25,929.25,526.5,534.0,541.5,553.0
2018-11-13,377.75,385.75,393.25,394.75,1,5.25,285.5,287.5,286.75,281.0,891.75,905.0,918.0,924.75,517.75,526.5,535.25,547.25
2018-11-14,378.0,385.75,392.25,393.75,1,5.25,289.5,290.25,289.0,282.25,896.75,910.25,923.25,930.0,512.0,521.0,530.25,542.0
2018-11-15,378.25,385.75,392.5,393.75,1,5.25,291.75,292.5,290.0,282.5,902.25,915.5,928.0,933.0,514.75,523.0,531.75,542.25
2018-11-16,375.75,383.5,390.0,392.0,1,5.25,297.5,296.0,292.25,283.0,905.75,918.75,930.5,934.25,515.25,522.25,530.75,541.25
2018-11-19,373.25,381.0,387.75,390.75,3,5.25,302.25,297.0,285.75,276.25,887.5,900.75,913.0,918.0,506.5,513.5,522.25,533.75
2018-11-20,372.25,380.0,386.75,390.0,1,5.25,303.5,300.25,286.75,278.25,894.5,907.75,920.0,925.0,508.5,515.25,523.75,534.75
2018-11-21,372.75,380.5,387.25,390.75,1,5.25,294.5,294.75,286.75,279.0,896.75,909.75,922.25,926.5,506.75,513.25,521.5,532.25
2018-11-23,370.5,378.25,385.5,389.0,2,5.25,292.5,293.25,286.5,279.0,894.75,908.0,920.25,926.0,507.25,513.0,520.25,531.0
2018-11-26,368.0,375.75,382.75,386.25,3,5.25,284.25,284.0,278.25,270.25,876.25,889.75,902.75,909.25,514.0,518.75,525.0,534.75
2018-11-27,368.5,375.75,382.5,386.0,1,5.25,282.25,282.25,277.25,271.75,889.25,902.75,915.5,921.25,506.5,512.5,519.5,529.25
2018-11-28,373.25,380.5,387.0,389.75,1,5.25,298.0,298.0,290.0,280.25,904.25,917.5,930.0,934.25,511.5,519.0,526.25,535.5
2018-11-29,373.25,380.5,387.0,390.0,1,5.25,290.75,292.75,285.75,275.75,900.5,913.75,926.25,930.25,507.75,514.5,521.5,531.0
2018-11-30,377.75,385.0,391.5,394.0,1,5.25,292.25,294.0,287.0,276.5,907.5,920.5,932.5,936.25,515.75,521.25,527.25,536.25
2018-12-03,382.0,389.25,396.25,397.75,3,5.25,294.5,295.75,289.25,278.25,917.75,930.75,942.75,946.25,521.25,527.5,533.75,543.0
2018-12-04,384.75,391.5,398.25,399.0,1,5.25,290.25,291.5,285.0,274.5,923.75,937.0,948.75,952.25,522.5,527.75,532.75,541.0
2018-12-05,384.25,391.25,397.5,398.25,1,5.25,287.75,289.25,282.75,270.0,925.5,938.25,950.25,953.75,518.0,523.25,527.75,536.0
2018-12-06,382.75,390.0,396.25,396.75,1,5.25,291.0,292.5,286.0,275.0,922.0,934.5,946.25,950.5,515.5,521.0,525.5,534.0
2018-12-07,385.5,392.75,399.25,399.25,1,5.25,288.0,289.5,283.25,270.5,929.0,941.75,953.25,957.5,531.25,536.0,540.0,548.25
2018-12-10,384.0,391.25,397.75,398.5,3,5.25,289.0,291.25,286.75,273.75,922.75,935.5,947.25,952.0,525.25,531.5,537.25,545.75
2018-12-11,384.75,392.25,398.75,400.0,1,5.25,292.0,292.75,289.25,276.25,928.25,941.0,952.75,957.0,521.0,528.5,536.0,545.0
2018-12-12,385.25,392.75,398.75,400.0,1,5.25,294.5,295.75,292.75,278.75,933.25,945.75,957.25,961.75,526.5,532.25,538.75,546.25
2018-12-13,384.25,391.75,398.25,399.75,1,5.25,293.5,295.25,291.75,278.5,920.5,933.25,945.0,950.5,536.0,541.75,547.5,554.5
2018-12-14,384.75,392.25,398.75,400.0,1,5.25,287.5,289.25,286.0,273.0,913.75,927.0,938.75,944.5,530.0,536.5,542.75,549.75
2018-12-17,384.0,391.75,398.25,399.75,3,5.25,288.0,290.75,288.25,275.25,918.0,931.5,943.0,948.25,535.25,541.75,547.75,554.5
2018-12-18,385.5,393.5,400.0,401.25,1,5.25,287.0,288.0,285.5,273.25,920.75,934.0,945.75,951.25,532.75,539.25,545.75,553.0
2018-12-19,381.75,389.75,396.75,398.25,1,5.25,286.5,289.0,287.5,274.5,913.0,925.75,937.75,943.75,522.5,529.75,537.0,544.75
2018-12-20,375.25,383.0,390.25,392.25,1,5.5,278.25,281.5,281.25,271.0,906.25,919.25,931.25,937.5,523.5,531.0,538.25,546.0
2018-12-21,378.5,386.25,393.5,395.25,1,5.5,277.25,280.25,281.25,270.0,897.75,910.5,923.0,929.75,514.0,521.25,528.75,537.25
2018-12-24,377.75,385.75,392.75,394.75,3,5.5,275.75,279.0,281.25,270.25,897.0,909.75,922.5,929.75,516.5,523.5,532.0,540.75
2018-12-27,374.5,382.25,389.5,392.0,3,5.5,273.5,276.75,279.25,269.0,882.5,895.5,908.5,917.0,510.5,517.75,525.75,535.0
2018-12-28,375.5,383.25,390.5,393.25,1,5.5,273.5,276.5,278.5,267.5,895.5,908.25,921.0,928.25,511.5,518.75,526.25,535.5
2018-12-31,375.0,383.0,390.75,393.5,3,5.5,275.25,278.0,279.75,269.0,895.0,907.75,920.25,927.75,503.25,510.5,518.5,528.25
2019-01-02,407.25,412.75,417.25,409.75,1,5.5,269.75,269.75,268.25,268.25,963.0,970.0,978.0,971.5,557.0,563.5,558.5,565.5
2019-01-03,410.25,415.75,420.25,412.25,1,5.5,270.25,270.25,268.75,268.75,967.0,973.0,980.75,975.0,562.75,568.5,563.75,570.5
2019-01-04,413.25,418.25,422.75,414.75,1,5.5,269.75,269.75,268.25,268.25,975.0,980.75,988.5,982.5,564.5,570.75,567.25,574.0
2019-01-07,413.0,418.25,422.75,414.75,3,5.5,266.0,266.0,264.5,264.5,978.0,983.5,990.5,984.5,558.75,563.75,561.25,568.25
2019-01-08,411.5,416.75,421.5,413.5,1,5.5,269.75,269.75,268.25,268.25,976.0,982.0,988.5,982.75,561.25,566.25,564.25,571.0
2019-01-09,413.0,418.0,422.75,414.0,1,5.5,272.75,272.75,271.25,271.25,981.25,987.0,993.5,988.0,562.5,567.75,566.0,572.75
2019-01-10,408.0,413.5,418.0,410.25,1,5.5,272.0,272.0,270.5,270.5,967.0,973.25,980.75,975.0,556.25,561.75,560.5,567.5
2019-01-11,410.75,415.75,420.25,412.5,1,5.5,273.5,273.5,272.0,272.0,971.25,977.75,985.0,978.75,561.0,566.25,564.0,570.5
2019-01-14,411.25,416.5,421.0,413.25,3,5.5,278.25,278.25,276.75,276.75,966.0,972.75,980.5,974.75,556.5,562.0,560.0,566.75
2019-01-15,406.0,411.25,416.0,409.0,1,5.5,274.75,274.75,273.25,273.25,957.0,964.5,972.75,967.0,552.75,558.0,556.0,562.25
2019-01-16,409.0,414.0,418.5,411.0,1,5.5,277.0,277.0,275.5,275.5,957.0,964.0,972.0,966.75,554.75,560.0,557.5,563.5
2019-01-17,412.5,417.5,422.0,414.0,1,5.5,277.0,277.0,275.5,275.5,965.25,971.75,979.25,973.25,559.0,563.75,561.5,567.75
2019-01-18,412.75,417.5,422.25,414.25,1,5.5,281.0,281.0,279.5,279.5,972.5,979.0,986.25,980.25,559.5,564.0,561.25,567.25
2019-01-22,409.75,415.0,419.5,412.25,4,5.5,279.5,279.5,278.0,278.0,968.0,974.0,980.75,974.5,564.0,568.75,564.75,570.5
2019-01-23,411.0,416.25,420.75,412.25,1,5.5,278.25,278.25,276.75,276.75,972.25,977.75,984.25,978.0,567.5,571.75,567.25,572.75
2019-01-24,409.25,414.5,419.25,411.25,1,5.5,273.0,273.0,271.5,271.5,972.25,977.25,983.5,977.25,564.25,568.75,563.5,569.25
2019-01-25,412.0,417.0,421.75,414.5,1,5.5,272.75,272.75,271.25,271.25,978.0,983.0,988.75,982.0,563.0,567.5,562.0,567.5
2019-01-28,411.5,417.0,421.75,415.0,3,5.5,268.0,268.0,266.5,266.5,976.0,980.25,986.0,979.75,563.25,568.25,563.5,569.25
2019-01-29,410.0,415.75,420.25,414.0,1,5.5,266.25,266.25,264.75,264.75,972.0,977.0,983.0,976.75,558.25,563.75,560.25,566.25
2019-01-30,412.75,418.25,422.75,415.75,1,5.5,265.75,265.75,264.25,264.25,973.25,978.25,984.25,977.5,560.5,566.25,562.25,568.0
2019-01-31,409.25,415.0,419.75,413.0,1,5.5,268.75,268.75,267.25,267.25,969.75,975.0,981.25,975.0,559.5,565.25,560.75,566.5
2019-02-01,411.25,416.75,421.5,414.5,1,5.5,274.25,274.25,272.75,272.75,971.0,976.25,982.25,977.0,561.25,565.25,561.0,566.75
2019-02-04,411.25,416.75,421.75,414.0,3,5.5,274.25,274.25,272.75,272.75,971.25,976.5,982.75,976.25,561.0,564.0,559.75,565.25
2019-02-05,412.25,417.75,422.25,414.75,1,5.5,274.25,274.25,272.75,272.75,973.25,978.25,984.5,978.5,556.0,559.0,553.75,559.25
2019-02-06,412.0,417.5,422.0,415.0,1,5.5,274.75,274.75,273.25,273.25,976.5,982.0,988.5,981.5,559.0,562.0,556.5,562.25
2019-02-07,409.25,414.75,419.5,412.5,1,5.5,274.25,274.25,272.75,272.75,970.25,976.0,982.25,977.0,552.5,556.0,548.5,554.75
2019-02-08,408.75,414.25,418.75,411.25,1,5.5,271.25,271.25,269.75,269.75,971.0,976.25,982.75,977.0,551.5,554.5,548.5,554.5
2019-02-11,407.0,412.5,417.0,410.0,3,5.5,268.75,268.75,267.25,267.25,964.25,969.75,976.5,970.75,553.25,556.75,550.5,556.25
2019-02-12,411.0,416.5,421.25,413.0,1,5.5,270.5,270.5,269.0,269.0,975.0,980.75,987.75,981.0,554.5,558.5,553.0,559.0
2019-02-13,411.0,416.75,421.25,413.0,1,5.5,268.75,268.75,267.25,267.25,973.25,978.5,985.25,979.25,556.75,560.75,556.0,562.0
2019-02-14,408.5,414.0,418.5,410.25,1,5.5,269.75,269.75,268.25,268.25,962.25,968.25,975.25,969.5,546.0,551.0,549.0,555.5
2019-02-15,408.25,414.0,418.5,410.5,1,5.5,263.75,263.75,262.25,262.25,966.25,972.0,979.0,973.25,543.25,549.0,546.75,553.75
2019-02-19,406.0,412.25,417.0,409.0,4,5.5,261.25,261.25,259.75,259.75,960.5,966.5,973.5,968.5,531.5,537.0,533.5,540.25
2019-02-20,408.5,414.5,419.0,411.25,1,5.5,259.75,259.75,258.25,258.25,963.25,968.75,975.75,971.0,524.5,529.5,526.75,533.25
2019-02-21,411.75,417.5,422.0,413.5,1,5.5,261.0,261.0,259.5,259.5,968.5,974.0,980.25,975.5,528.75,534.0,532.0,537.75
2019-02-22,411.75,417.5,422.25,414.25,1,5.5,260.25,260.25,258.75,258.75,968.75,973.5,980.25,975.0,528.5,532.75,531.5,537.25
2019-02-25,408.5,413.75,417.5,409.25,3,5.5,259.25,259.25,257.75,257.75,969.5,974.0,980.0,974.25,512.5,518.5,518.25,524.5
2019-02-26,407.0,412.25,415.75,408.75,1,5.5,257.25,257.25,255.75,255.75,964.0,969.5,975.75,970.5,512.0,518.5,517.0,523.5
2019-02-27,405.25,410.75,414.25,408.25,1,5.5,257.75,257.75,256.25,256.25,964.0,969.25,976.0,970.75,509.0,515.75,514.25,520.5
2019-02-28,402.75,408.0,412.0,405.5,1,5.5,257.25,257.25,255.75,255.75,959.0,964.75,971.75,967.0,504.5,512.25,511.0,517.25
2019-03-01,404.75,410.0,413.75,407.25,1,5.5,254.25,254.25,252.75,252.75,961.0,966.25,972.5,968.5,501.0,510.25,510.0,516.75
2019-03-04,406.25,411.5,415.25,408.0,3,5.5,254.5,254.5,253.0,253.0,966.25,972.0,978.25,974.5,497.25,505.5,505.0,512.0
2019-03-05,408.25,413.5,417.0,409.25,1,5.5,255.25,255.25,253.75,253.75,965.0,971.5,978.5,974.5,503.0,511.25,511.0,517.5
2019-03-06,405.75,411.25,414.75,408.0,1,5.5,256.5,256.5,255.0,255.0,953.75,960.25,967.75,965.5,493.0,502.25,502.25,509.5
2019-03-07,400.25,405.5,409.25,403.5,1,5.5,255.0,255.0,253.5,253.5,950.75,956.5,964.0,962.75,484.0,493.5,493.0,500.5
2019-03-08,400.0,405.75,409.25,401.0,1,5.5,254.75,254.75,253.25,253.25,946.0,952.0,959.5,959.75,485.0,492.5,492.75,500.5
2019-03-11,398.5,404.5,408.25,400.75,3,5.5,253.75,253.75,252.25,252.25,942.0,948.5,955.75,955.75,474.0,481.5,482.25,489.25
2019-03-12,403.5,409.5,413.25,404.75,1,5.5,253.5,253.5,252.0,252.0,948.5,954.75,962.25,961.5,495.5,501.75,502.75,509.25
2019-03-13,403.75,409.5,412.75,403.0,1,5.5,253.5,253.5,252.0,252.0,952.0,958.0,966.0,965.75,491.75,498.0,499.25,505.75
2019-03-14,405.0,410.0,413.0,404.0,1,5.5,262.25,262.25,260.75,260.75,948.75,955.0,962.75,964.75,495.5,502.0,505.0,511.5
2019-03-15,407.0,412.25,414.75,407.0,1,5.5,262.0,262.0,260.5,260.5,956.5,962.5,970.25,971.25,504.0,510.25,512.5,519.25
2019-03-18,405.75,411.0,414.5,407.0,3,5.5,260.75,260.75,259.25,259.25,953.25,959.75,967.25,968.75,499.75,506.25,508.0,515.0
2019-03-19,406.0,411.25,414.5,407.0,1,5.5,257.75,257.75,256.25,256.25,953.75,960.0,967.5,968.75,499.25,505.75,507.5,514.5
2019-03-20,406.5,411.75,415.0,408.0,1,5.5,257.5,254.25,252.75,252.75,955.0,960.5,968.25,969.0,506.75,513.25,514.75,521.25
2019-03-21,409.0,414.25,417.25,408.5,1,5.5,258.25,255.0,253.5,253.5,958.75,964.25,971.75,972.0,507.75,514.25,516.0,522.75
2019-03-22,410.25,415.0,417.75,408.75,1,5.5,258.25,255.0,253.5,253.5,949.75,954.75,962.0,963.25,508.0,514.25,515.75,522.25
2019-03-25,411.75,416.75,419.25,409.5,3,5.5,256.75,253.5,252.0,252.0,952.5,957.5,964.25,965.25,511.75,518.25,519.75,525.75
2019-03-26,410.25,415.25,417.75,408.25,1,5.5,254.75,251.5,250.0,250.0,947.5,952.5,960.0,961.0,510.0,515.5,516.75,523.25
2019-03-27,408.25,413.0,416.0,405.5,1,5.5,255.25,252.0,250.5,250.5,937.25,942.5,950.75,953.5,509.75,515.5,517.75,524.25
2019-03-28,408.5,413.5,417.0,406.25,1,5.5,253.75,250.5,249.0,249.0,937.0,942.25,950.0,952.75,506.25,512.25,514.0,520.5
2019-03-29,397.0,403.5,408.25,401.75,1,5.5,254.0,250.75,249.25,249.25,933.5,938.25,945.75,948.75,497.75,503.75,505.5,512.5
2019-04-01,401.5,408.25,413.5,405.75,3,5.5,257.5,254.5,253.0,253.0,943.0,948.0,955.75,957.5,503.5,510.5,512.0,518.25
2019-04-02,403.75,411.5,417.0,409.5,1,5.5,255.75,253.0,251.5,251.5,948.25,954.5,963.0,964.25,503.25,510.25,512.0,518.5
2019-04-03,405.0,412.75,418.75,412.25,1,5.5,257.25,254.25,252.75,252.75,947.75,954.0,962.5,963.5,508.5,515.5,517.25,523.5
2019-04-04,406.0,413.75,419.25,413.0,1,5.5,256.0,253.25,251.75,251.75,954.75,960.75,969.75,970.25,508.75,516.0,518.0,524.25
2019-04-05,403.0,410.75,416.5,411.25,1,5.5,255.5,252.75,251.25,251.25,949.0,955.5,965.25,966.5,505.75,513.5,515.75,522.5
2019-04-08,402.75,410.5,416.5,411.0,3,5.5,255.25,252.5,251.0,251.0,948.25,955.0,964.5,965.75,506.0,512.5,514.5,520.75
2019-04-09,403.5,411.5,417.5,412.25,1,5.5,254.25,251.5,250.0,250.0,948.0,954.75,964.0,965.5,503.25,510.25,512.0,518.5
2019-04-10,404.5,412.25,418.0,412.75,1,5.5,253.5,250.75,249.25,249.25,950.5,957.0,966.0,967.5,501.25,508.75,511.0,517.5
2019-04-11,402.25,410.0,416.25,411.5,1,5.5,253.75,250.75,249.25,249.25,944.5,951.5,960.5,962.0,504.5,512.5,514.25,521.0
2019-04-12,403.0,410.75,416.75,411.75,1,5.5,253.0,250.25,248.75,248.75,943.75,950.5,959.75,961.5,506.25,514.25,516.0,522.5
2019-04-15,404.5,412.25,418.0,413.0,3,5.5,253.25,250.25,248.75,248.75,946.5,953.5,962.75,963.25,504.25,513.0,514.75,521.5
2019-04-16,401.5,409.25,415.5,411.25,1,5.5,252.0,249.25,247.75,247.75,937.5,944.75,954.0,954.25,491.5,501.75,505.25,513.0
2019-04-17,400.75,408.75,415.0,410.75,1,5.5,250.5,247.75,246.25,246.25,929.5,937.0,946.25,946.75,491.5,501.5,505.25,512.75
2019-04-18,400.25,408.25,414.25,410.5,1,5.5,251.25,248.25,246.75,246.75,930.75,938.0,947.5,947.5,487.75,497.5,500.75,507.75
2019-04-23,394.5,403.0,409.5,405.5,5,5.5,250.25,246.5,245.0,245.0,915.0,923.0,932.75,933.5,485.0,494.75,499.5,507.25
2019-04-24,391.0,399.75,406.75,402.5,1,5.5,248.5,244.75,242.0,242.0,907.75,916.25,926.0,927.0,479.5,489.25,494.25,502.0
2019-04-25,392.5,401.75,409.25,404.75,1,5.5,250.75,246.75,244.0,244.0,912.0,920.0,929.75,930.5,482.0,491.75,496.75,504.0
2019-04-26,395.5,404.5,412.0,406.5,1,5.5,254.0,250.0,247.25,247.25,906.25,914.5,924.25,925.0,483.75,493.0,497.25,504.5
2019-04-29,395.75,404.75,412.5,407.25,3,5.5,255.75,249.75,247.0,247.0,899.25,907.75,917.25,918.25,477.75,487.5,491.75,499.25
2019-04-30,396.0,404.5,412.0,407.25,1,5.5,254.25,248.25,245.5,245.5,893.75,902.5,912.5,913.75,472.25,482.75,487.75,495.75
2019-05-02,399.25,406.25,412.5,407.25,2,5.5,252.25,248.0,245.25,245.25,883.5,894.0,904.5,904.0,483.5,492.25,494.75,502.0
2019-05-03,399.75,406.5,412.75,405.25,1,5.5,253.5,252.0,249.25,249.25,883.5,894.25,905.0,905.5,479.5,488.5,490.75,498.25
2019-05-06,395.0,402.5,409.0,403.0,3,5.5,255.0,252.25,249.5,249.5,874.5,886.0,897.0,898.75,478.0,487.25,489.5,497.0
2019-05-07,396.5,404.25,411.25,405.25,1,5.5,256.75,254.0,251.25,251.25,873.25,884.25,895.75,897.0,477.75,486.25,488.25,496.0
2019-05-08,395.0,402.75,409.75,403.25,1,5.5,257.75,255.0,252.25,252.25,872.25,882.5,894.0,895.25,475.5,484.0,486.75,494.75
2019-05-09,386.75,395.5,403.25,398.5,1,5.5,261.25,258.5,255.75,255.75,859.25,871.0,882.5,884.75,467.5,477.25,480.25,488.25
2019-05-10,386.25,396.0,404.75,400.5,1,5.5,261.5,258.5,255.75,255.75,857.75,869.5,881.75,885.0,463.0,472.5,474.75,483.0
2019-05-13,390.0,399.0,406.75,402.0,3,5.5,262.5,259.75,257.0,257.0,852.75,865.0,878.0,881.25,473.5,482.0,483.75,491.75
2019-05-14,399.5,406.5,413.25,406.25,1,5.5,266.25,263.25,260.5,260.5,879.25,891.0,903.25,905.5,484.5,492.5,493.75,501.25
2019-05-15,400.5,407.75,414.0,405.0,1,5.5,266.0,262.75,260.0,260.0,881.5,892.0,904.0,907.0,484.5,492.5,493.5,501.25
2019-05-16,406.5,412.25,417.75,406.5,1,5.5,270.5,267.0,264.25,264.25,885.75,896.0,907.5,909.25,498.75,505.75,506.0,513.0
2019-05-17,407.75,413.25,418.25,406.0,1,5.5,271.25,267.0,264.25,264.25,868.0,878.25,890.0,892.25,496.75,503.75,503.5,512.0
2019-05-20,414.25,418.75,423.0,408.25,3,5.5,271.75,268.75,266.0,266.0,878.25,888.5,899.5,900.5,510.25,516.5,515.0,522.5
2019-05-21,420.0,423.75,427.0,411.5,1,5.5,277.0,274.25,271.5,271.5,868.5,878.5,890.0,891.75,509.75,514.75,511.75,518.75
2019-05-22,422.75,426.25,429.0,412.25,1,5.5,279.75,275.75,273.0,273.0,875.25,885.0,896.75,898.5,507.0,512.25,509.75,516.5
2019-05-23,419.25,423.5,427.5,410.75,1,5.5,277.25,274.75,272.25,272.25,869.5,880.75,893.0,896.5,506.0,512.5,511.0,518.5
2019-05-24,429.25,432.25,434.5,412.75,1,5.5,276.5,274.0,271.5,271.5,876.0,887.0,898.75,901.0,522.25,528.5,527.25,533.75
2019-05-28,446.5,449.25,451.75,419.5,4,5.5,288.0,285.5,283.0,283.0,901.5,910.75,921.75,924.0,535.25,539.75,537.75,543.75
2019-05-29,444.5,447.0,449.0,420.5,1,5.5,286.5,284.0,281.5,281.5,915.5,922.75,932.75,933.0,525.0,530.5,530.25,537.25
2019-05-30,459.25,460.5,460.75,425.75,1,5.5,288.5,286.0,283.5,283.5,931.75,937.25,945.25,944.25,548.5,553.75,550.5,556.5
2019-05-31,451.5,452.75,453.75,420.5,1,5.5,286.0,283.5,281.0,281.0,921.75,928.0,937.0,935.25,536.25,541.5,538.25,544.75
2019-06-03,450.75,453.5,455.25,424.0,3,5.5,281.0,278.5,276.0,276.0,924.0,930.0,939.5,938.75,551.25,556.25,555.0,561.5
2019-06-04,452.75,455.5,457.0,426.25,1,5.5,280.0,277.5,275.0,275.0,927.75,934.5,944.25,942.75,541.5,548.25,552.0,559.25
